"","state","date","deaths_covid19","deaths_pneumonia_2019","deaths_pneumonia_2020","deaths_respiratory_failure_2019","deaths_respiratory_failure_2020","epidemiological_week_2019","epidemiological_week_2020","new_deaths_covid19","new_deaths_pneumonia_2019","new_deaths_pneumonia_2020","new_deaths_respiratory_failure_2019","new_deaths_respiratory_failure_2020"
"1145","MG",2020-02-29,0,3030,3086,2548,2618,9,9,0,0,46,0,43
"1118","MG",2020-03-01,0,3082,3132,2596,2650,9,10,0,52,46,48,32
"1091","MG",2020-03-02,0,3136,3187,2634,2696,9,10,0,54,55,38,46
"1064","MG",2020-03-03,0,3174,3218,2683,2721,10,10,0,38,31,49,25
"1037","MG",2020-03-04,0,3217,3265,2730,2766,10,10,0,43,47,47,45
"1010","MG",2020-03-05,0,3276,3330,2775,2820,10,10,0,59,65,45,54
"983","MG",2020-03-06,0,3314,3372,2807,2873,10,10,0,38,42,32,53
"956","MG",2020-03-07,0,3366,3423,2858,2928,10,10,0,52,51,51,55
"929","MG",2020-03-08,0,3428,3485,2905,2975,10,11,0,62,62,47,47
"902","MG",2020-03-09,0,3478,3534,2956,3030,10,11,0,50,49,51,55
"875","MG",2020-03-10,0,3527,3583,2998,3069,11,11,0,49,49,42,39
"848","MG",2020-03-11,0,3579,3640,3045,3109,11,11,0,52,57,47,40
"821","MG",2020-03-12,0,3632,3699,3105,3175,11,11,0,53,59,60,66
"794","MG",2020-03-13,0,3682,3762,3147,3211,11,11,0,50,63,42,36
"767","MG",2020-03-14,0,3723,3815,3193,3257,11,11,0,41,53,46,46
"740","MG",2020-03-15,0,3787,3882,3245,3317,11,12,0,64,67,52,60
"713","MG",2020-03-16,0,3853,3940,3284,3357,11,12,0,66,58,39,40
"686","MG",2020-03-17,0,3923,3988,3329,3397,12,12,0,70,48,45,40
"659","MG",2020-03-18,0,3968,4043,3373,3447,12,12,0,45,55,44,50
"632","MG",2020-03-19,0,4034,4107,3423,3508,12,12,0,66,64,50,61
"605","MG",2020-03-20,0,4087,4176,3463,3560,12,12,0,53,69,40,52
"578","MG",2020-03-21,0,4124,4243,3492,3622,12,12,0,37,67,29,62
"551","MG",2020-03-22,2,4177,4310,3532,3665,12,13,2,53,67,40,43
"524","MG",2020-03-23,2,4236,4366,3579,3713,12,13,0,59,56,47,48
"497","MG",2020-03-24,3,4291,4432,3616,3751,13,13,1,55,66,37,38
"470","MG",2020-03-25,5,4339,4486,3653,3791,13,13,2,48,54,37,40
"443","MG",2020-03-26,7,4390,4541,3694,3827,13,13,2,51,55,41,36
"416","MG",2020-03-27,9,4436,4586,3734,3855,13,13,2,46,45,40,28
"389","MG",2020-03-28,10,4489,4622,3769,3886,13,13,1,53,36,35,31
"362","MG",2020-03-29,14,4539,4676,3818,3923,13,14,4,50,54,49,37
"335","MG",2020-03-30,17,4597,4717,3872,3971,13,14,3,58,41,54,48
"308","MG",2020-03-31,19,4651,4766,3923,4007,14,14,2,54,49,51,36
"281","MG",2020-04-01,26,4707,4808,3972,4047,14,14,7,56,42,49,40
"254","MG",2020-04-02,32,4742,4847,4010,4074,14,14,6,35,39,38,27
"227","MG",2020-04-03,40,4806,4873,4073,4097,14,14,8,64,26,63,23
"200","MG",2020-04-04,40,4856,4895,4123,4120,14,14,0,50,22,50,23
"173","MG",2020-04-05,46,4907,4940,4162,4150,14,15,6,51,45,39,30
"146","MG",2020-04-06,48,4965,4968,4207,4169,14,15,2,58,28,45,19
"119","MG",2020-04-07,51,5024,4993,4252,4195,15,15,3,59,25,45,26
"92","MG",2020-04-08,56,5078,5011,4297,4212,15,15,5,54,18,45,17
"65","MG",2020-04-09,57,5124,5018,4332,4217,15,15,1,46,7,35,5
"38","MG",2020-04-10,57,5181,5018,4383,4217,15,15,0,57,0,51,0
"11","MG",2020-04-11,57,5243,5018,4443,4217,15,15,0,62,0,60,0
"2739","MS",2020-01-01,0,6,0,5,0,1,1,0,6,0,5,0
"2712","MS",2020-01-02,0,11,5,10,5,1,1,0,5,5,5,5
"2685","MS",2020-01-03,0,19,11,18,13,1,1,0,8,6,8,8
"2658","MS",2020-01-04,0,30,20,25,24,1,1,0,11,9,7,11
"2631","MS",2020-01-05,0,39,23,26,30,1,2,0,9,3,1,6
"2604","MS",2020-01-06,0,46,33,31,35,2,2,0,7,10,5,5
"2577","MS",2020-01-07,0,59,49,36,40,2,2,0,13,16,5,5
"2550","MS",2020-01-08,0,63,61,40,48,2,2,0,4,12,4,8
"2523","MS",2020-01-09,0,73,67,45,56,2,2,0,10,6,5,8
"2496","MS",2020-01-10,0,84,74,47,63,2,2,0,11,7,2,7
"2469","MS",2020-01-11,0,90,84,51,68,2,2,0,6,10,4,5
"2442","MS",2020-01-12,0,98,89,58,75,2,3,0,8,5,7,7
"2415","MS",2020-01-13,0,107,101,63,80,3,3,0,9,12,5,5
"2388","MS",2020-01-14,0,117,110,70,85,3,3,0,10,9,7,5
"2361","MS",2020-01-15,0,121,117,74,94,3,3,0,4,7,4,9
"2334","MS",2020-01-16,0,129,123,78,103,3,3,0,8,6,4,9
"2307","MS",2020-01-17,0,140,132,86,107,3,3,0,11,9,8,4
"2280","MS",2020-01-18,0,147,138,90,112,3,3,0,7,6,4,5
"2253","MS",2020-01-19,0,151,148,94,120,3,4,0,4,10,4,8
"2226","MS",2020-01-20,0,158,163,101,127,4,4,0,7,15,7,7
"2199","MS",2020-01-21,0,161,170,109,130,4,4,0,3,7,8,3
"2172","MS",2020-01-22,0,169,175,113,133,4,4,0,8,5,4,3
"2145","MS",2020-01-23,0,183,181,122,142,4,4,0,14,6,9,9
"2118","MS",2020-01-24,0,195,185,125,147,4,4,0,12,4,3,5
"2091","MS",2020-01-25,0,200,189,135,150,4,4,0,5,4,10,3
"2064","MS",2020-01-26,0,211,196,139,158,4,5,0,11,7,4,8
"2037","MS",2020-01-27,0,217,201,143,162,5,5,0,6,5,4,4
"2010","MS",2020-01-28,0,229,208,148,166,5,5,0,12,7,5,4
"1983","MS",2020-01-29,0,236,214,155,169,5,5,0,7,6,7,3
"1956","MS",2020-01-30,0,239,223,158,176,5,5,0,3,9,3,7
"1929","MS",2020-01-31,0,254,233,168,180,5,5,0,15,10,10,4
"1902","MS",2020-02-01,0,261,243,175,188,5,5,0,7,10,7,8
"1875","MS",2020-02-02,0,266,252,177,195,5,6,0,5,9,2,7
"1848","MS",2020-02-03,0,275,261,184,201,6,6,0,9,9,7,6
"1821","MS",2020-02-04,0,286,269,188,205,6,6,0,11,8,4,4
"1794","MS",2020-02-05,0,293,275,191,211,6,6,0,7,6,3,6
"1767","MS",2020-02-06,0,301,277,193,217,6,6,0,8,2,2,6
"1740","MS",2020-02-07,0,310,288,199,223,6,6,0,9,11,6,6
"1713","MS",2020-02-08,0,323,298,206,229,6,6,0,13,10,7,6
"1686","MS",2020-02-09,0,332,306,211,240,6,7,0,9,8,5,11
"1659","MS",2020-02-10,0,337,311,219,242,7,7,0,5,5,8,2
"1632","MS",2020-02-11,0,346,322,222,249,7,7,0,9,11,3,7
"1605","MS",2020-02-12,0,353,329,229,257,7,7,0,7,7,7,8
"1578","MS",2020-02-13,0,357,340,237,263,7,7,0,4,11,8,6
"1551","MS",2020-02-14,0,369,350,245,271,7,7,0,12,10,8,8
"1524","MS",2020-02-15,0,377,363,250,278,7,7,0,8,13,5,7
"1497","MS",2020-02-16,0,386,369,255,282,7,8,0,9,6,5,4
"1470","MS",2020-02-17,0,392,378,259,289,8,8,0,6,9,4,7
"1443","MS",2020-02-18,0,406,384,264,294,8,8,0,14,6,5,5
"1416","MS",2020-02-19,0,414,393,275,297,8,8,0,8,9,11,3
"1389","MS",2020-02-20,0,430,399,283,300,8,8,0,16,6,8,3
"1362","MS",2020-02-21,0,439,405,292,305,8,8,0,9,6,9,5
"1335","MS",2020-02-22,0,448,417,299,311,8,8,0,9,12,7,6
"1308","MS",2020-02-23,0,456,426,302,316,8,9,0,8,9,3,5
"1281","MS",2020-02-24,0,463,437,307,322,9,9,0,7,11,5,6
"1254","MS",2020-02-25,0,471,441,313,326,9,9,0,8,4,6,4
"1227","MS",2020-02-26,0,477,451,321,334,9,9,0,6,10,8,8
"1200","MS",2020-02-27,0,486,456,325,343,9,9,0,9,5,4,9
"1173","MS",2020-02-28,0,497,462,331,350,9,9,0,11,6,6,7
"1146","MS",2020-02-29,0,497,472,331,354,9,9,0,0,10,0,4
"1119","MS",2020-03-01,0,502,479,339,358,9,10,0,5,7,8,4
"1092","MS",2020-03-02,0,505,486,344,367,9,10,0,3,7,5,9
"1065","MS",2020-03-03,0,513,496,349,376,10,10,0,8,10,5,9
"1038","MS",2020-03-04,0,519,509,357,381,10,10,0,6,13,8,5
"1011","MS",2020-03-05,0,526,519,357,386,10,10,0,7,10,0,5
"984","MS",2020-03-06,0,532,527,362,394,10,10,0,6,8,5,8
"957","MS",2020-03-07,0,536,536,364,399,10,10,0,4,9,2,5
"930","MS",2020-03-08,0,541,546,369,405,10,11,0,5,10,5,6
"903","MS",2020-03-09,0,552,559,373,409,10,11,0,11,13,4,4
"876","MS",2020-03-10,0,562,572,376,417,11,11,0,10,13,3,8
"849","MS",2020-03-11,0,573,577,382,422,11,11,0,11,5,6,5
"822","MS",2020-03-12,0,580,583,388,424,11,11,0,7,6,6,2
"795","MS",2020-03-13,0,586,593,394,433,11,11,0,6,10,6,9
"768","MS",2020-03-14,0,594,603,397,441,11,11,0,8,10,3,8
"741","MS",2020-03-15,0,599,619,402,455,11,12,0,5,16,5,14
"714","MS",2020-03-16,0,606,628,406,459,11,12,0,7,9,4,4
"687","MS",2020-03-17,0,619,638,414,462,12,12,0,13,10,8,3
"660","MS",2020-03-18,0,627,644,423,467,12,12,0,8,6,9,5
"633","MS",2020-03-19,0,632,653,427,471,12,12,0,5,9,4,4
"606","MS",2020-03-20,0,636,670,431,482,12,12,0,4,17,4,11
"579","MS",2020-03-21,0,640,677,437,491,12,12,0,4,7,6,9
"552","MS",2020-03-22,0,647,684,441,500,12,13,0,7,7,4,9
"525","MS",2020-03-23,0,649,695,447,505,12,13,0,2,11,6,5
"498","MS",2020-03-24,0,659,709,453,511,13,13,0,10,14,6,6
"471","MS",2020-03-25,0,669,716,463,517,13,13,0,10,7,10,6
"444","MS",2020-03-26,0,678,721,470,523,13,13,0,9,5,7,6
"417","MS",2020-03-27,0,684,731,480,529,13,13,0,6,10,10,6
"390","MS",2020-03-28,0,688,734,484,534,13,13,0,4,3,4,5
"363","MS",2020-03-29,0,697,738,491,536,13,14,0,9,4,7,2
"336","MS",2020-03-30,0,706,752,497,543,13,14,0,9,14,6,7
"309","MS",2020-03-31,0,716,764,504,543,14,14,0,10,12,7,0
"282","MS",2020-04-01,1,726,772,513,547,14,14,1,10,8,9,4
"255","MS",2020-04-02,1,734,776,516,551,14,14,0,8,4,3,4
"228","MS",2020-04-03,1,742,784,525,555,14,14,0,8,8,9,4
"201","MS",2020-04-04,1,749,787,527,558,14,14,0,7,3,2,3
"174","MS",2020-04-05,1,752,791,534,562,14,15,0,3,4,7,4
"147","MS",2020-04-06,1,759,800,543,566,14,15,0,7,9,9,4
"120","MS",2020-04-07,1,769,805,554,571,15,15,0,10,5,11,5
"93","MS",2020-04-08,1,783,808,559,574,15,15,0,14,3,5,3
"66","MS",2020-04-09,1,799,808,565,574,15,15,0,16,0,6,0
"39","MS",2020-04-10,1,816,808,572,574,15,15,0,17,0,7,0
"12","MS",2020-04-11,1,825,808,577,574,15,15,0,9,0,5,0
"2740","MT",2020-01-01,0,5,0,3,0,1,1,0,5,0,3,0
"2713","MT",2020-01-02,0,6,3,4,1,1,1,0,1,3,1,1
"2686","MT",2020-01-03,0,6,7,6,6,1,1,0,0,4,2,5
"2659","MT",2020-01-04,0,9,8,7,6,1,1,0,3,1,1,0
"2632","MT",2020-01-05,0,11,11,10,7,1,2,0,2,3,3,1
"2605","MT",2020-01-06,0,12,13,11,8,2,2,0,1,2,1,1
"2578","MT",2020-01-07,0,15,15,12,9,2,2,0,3,2,1,1
"2551","MT",2020-01-08,0,15,18,13,10,2,2,0,0,3,1,1
"2524","MT",2020-01-09,0,16,21,14,11,2,2,0,1,3,1,1
"2497","MT",2020-01-10,0,16,25,15,13,2,2,0,0,4,1,2
"2470","MT",2020-01-11,0,19,26,15,13,2,2,0,3,1,0,0
"2443","MT",2020-01-12,0,22,27,15,13,2,3,0,3,1,0,0
"2416","MT",2020-01-13,0,24,28,17,15,3,3,0,2,1,2,2
"2389","MT",2020-01-14,0,28,31,21,16,3,3,0,4,3,4,1
"2362","MT",2020-01-15,0,30,32,24,16,3,3,0,2,1,3,0
"2335","MT",2020-01-16,0,31,36,27,17,3,3,0,1,4,3,1
"2308","MT",2020-01-17,0,32,36,28,19,3,3,0,1,0,1,2
"2281","MT",2020-01-18,0,33,37,29,20,3,3,0,1,1,1,1
"2254","MT",2020-01-19,0,36,38,32,20,3,4,0,3,1,3,0
"2227","MT",2020-01-20,0,38,38,36,21,4,4,0,2,0,4,1
"2200","MT",2020-01-21,0,39,39,39,22,4,4,0,1,1,3,1
"2173","MT",2020-01-22,0,40,40,46,23,4,4,0,1,1,7,1
"2146","MT",2020-01-23,0,42,46,46,26,4,4,0,2,6,0,3
"2119","MT",2020-01-24,0,45,48,48,28,4,4,0,3,2,2,2
"2092","MT",2020-01-25,0,47,51,49,31,4,4,0,2,3,1,3
"2065","MT",2020-01-26,0,49,52,50,32,4,5,0,2,1,1,1
"2038","MT",2020-01-27,0,54,55,54,34,5,5,0,5,3,4,2
"2011","MT",2020-01-28,0,57,61,55,36,5,5,0,3,6,1,2
"1984","MT",2020-01-29,0,57,63,56,38,5,5,0,0,2,1,2
"1957","MT",2020-01-30,0,58,64,58,39,5,5,0,1,1,2,1
"1930","MT",2020-01-31,0,61,67,60,40,5,5,0,3,3,2,1
"1903","MT",2020-02-01,0,63,70,64,41,5,5,0,2,3,4,1
"1876","MT",2020-02-02,0,64,73,65,44,5,6,0,1,3,1,3
"1849","MT",2020-02-03,0,65,75,66,45,6,6,0,1,2,1,1
"1822","MT",2020-02-04,0,69,77,68,49,6,6,0,4,2,2,4
"1795","MT",2020-02-05,0,72,82,71,50,6,6,0,3,5,3,1
"1768","MT",2020-02-06,0,74,85,71,51,6,6,0,2,3,0,1
"1741","MT",2020-02-07,0,75,88,73,53,6,6,0,1,3,2,2
"1714","MT",2020-02-08,0,78,92,75,54,6,6,0,3,4,2,1
"1687","MT",2020-02-09,0,78,93,75,56,6,7,0,0,1,0,2
"1660","MT",2020-02-10,0,80,98,80,58,7,7,0,2,5,5,2
"1633","MT",2020-02-11,0,82,99,84,60,7,7,0,2,1,4,2
"1606","MT",2020-02-12,0,83,101,85,62,7,7,0,1,2,1,2
"1579","MT",2020-02-13,0,84,101,86,63,7,7,0,1,0,1,1
"1552","MT",2020-02-14,0,85,103,88,65,7,7,0,1,2,2,2
"1525","MT",2020-02-15,0,87,103,89,65,7,7,0,2,0,1,0
"1498","MT",2020-02-16,0,88,104,92,66,7,8,0,1,1,3,1
"1471","MT",2020-02-17,0,90,105,93,70,8,8,0,2,1,1,4
"1444","MT",2020-02-18,0,93,106,96,71,8,8,0,3,1,3,1
"1417","MT",2020-02-19,0,95,109,100,73,8,8,0,2,3,4,2
"1390","MT",2020-02-20,0,97,110,104,75,8,8,0,2,1,4,2
"1363","MT",2020-02-21,0,98,112,107,76,8,8,0,1,2,3,1
"1336","MT",2020-02-22,0,101,113,111,76,8,8,0,3,1,4,0
"1309","MT",2020-02-23,0,104,114,114,79,8,9,0,3,1,3,3
"1282","MT",2020-02-24,0,105,116,115,81,9,9,0,1,2,1,2
"1255","MT",2020-02-25,0,105,116,116,82,9,9,0,0,0,1,1
"1228","MT",2020-02-26,0,108,116,117,83,9,9,0,3,0,1,1
"1201","MT",2020-02-27,0,109,120,120,84,9,9,0,1,4,3,1
"1174","MT",2020-02-28,0,111,124,122,86,9,9,0,2,4,2,2
"1147","MT",2020-02-29,0,111,128,122,87,9,9,0,0,4,0,1
"1120","MT",2020-03-01,0,113,130,123,88,9,10,0,2,2,1,1
"1093","MT",2020-03-02,0,114,132,127,90,9,10,0,1,2,4,2
"1066","MT",2020-03-03,0,118,134,131,93,10,10,0,4,2,4,3
"1039","MT",2020-03-04,0,123,137,133,95,10,10,0,5,3,2,2
"1012","MT",2020-03-05,0,125,137,135,97,10,10,0,2,0,2,2
"985","MT",2020-03-06,0,126,141,135,100,10,10,0,1,4,0,3
"958","MT",2020-03-07,0,129,144,138,100,10,10,0,3,3,3,0
"931","MT",2020-03-08,0,131,147,140,104,10,11,0,2,3,2,4
"904","MT",2020-03-09,0,134,148,144,106,10,11,0,3,1,4,2
"877","MT",2020-03-10,0,135,153,146,108,11,11,0,1,5,2,2
"850","MT",2020-03-11,0,136,155,149,109,11,11,0,1,2,3,1
"823","MT",2020-03-12,0,138,157,152,110,11,11,0,2,2,3,1
"796","MT",2020-03-13,0,139,158,157,111,11,11,0,1,1,5,1
"769","MT",2020-03-14,0,141,160,157,113,11,11,0,2,2,0,2
"742","MT",2020-03-15,0,145,165,160,116,11,12,0,4,5,3,3
"715","MT",2020-03-16,0,150,168,162,119,11,12,0,5,3,2,3
"688","MT",2020-03-17,0,156,172,166,120,12,12,0,6,4,4,1
"661","MT",2020-03-18,0,160,175,167,120,12,12,0,4,3,1,0
"634","MT",2020-03-19,0,163,177,169,122,12,12,0,3,2,2,2
"607","MT",2020-03-20,0,164,178,169,122,12,12,0,1,1,0,0
"580","MT",2020-03-21,0,166,179,171,123,12,12,0,2,1,2,1
"553","MT",2020-03-22,0,168,179,176,123,12,13,0,2,0,5,0
"526","MT",2020-03-23,0,172,182,180,125,12,13,0,4,3,4,2
"499","MT",2020-03-24,0,177,184,182,126,13,13,0,5,2,2,1
"472","MT",2020-03-25,0,180,186,184,126,13,13,0,3,2,2,0
"445","MT",2020-03-26,0,182,187,190,127,13,13,0,2,1,6,1
"418","MT",2020-03-27,0,187,189,196,127,13,13,0,5,2,6,0
"391","MT",2020-03-28,0,189,189,199,127,13,13,0,2,0,3,0
"364","MT",2020-03-29,0,190,190,200,128,13,14,0,1,1,1,1
"337","MT",2020-03-30,0,193,194,203,133,13,14,0,3,4,3,5
"310","MT",2020-03-31,0,193,194,205,134,14,14,0,0,0,2,1
"283","MT",2020-04-01,0,198,198,210,136,14,14,0,5,4,5,2
"256","MT",2020-04-02,0,198,199,216,136,14,14,0,0,1,6,0
"229","MT",2020-04-03,1,198,200,218,136,14,14,1,0,1,2,0
"202","MT",2020-04-04,1,199,201,219,138,14,14,0,1,1,1,2
"175","MT",2020-04-05,1,204,203,221,138,14,15,0,5,2,2,0
"148","MT",2020-04-06,1,210,203,228,139,14,15,0,6,0,7,1
"121","MT",2020-04-07,1,211,203,230,140,15,15,0,1,0,2,1
"94","MT",2020-04-08,1,213,205,234,140,15,15,0,2,2,4,0
"67","MT",2020-04-09,1,216,205,238,140,15,15,0,3,0,4,0
"40","MT",2020-04-10,1,219,205,240,140,15,15,0,3,0,2,0
"13","MT",2020-04-11,1,220,205,241,140,15,15,0,1,0,1,0
"2741","PA",2020-01-01,0,3,0,10,0,1,1,0,3,0,10,0
"2714","PA",2020-01-02,0,10,1,18,3,1,1,0,7,1,8,3
"2687","PA",2020-01-03,0,19,7,26,13,1,1,0,9,6,8,10
"2660","PA",2020-01-04,0,27,10,33,18,1,1,0,8,3,7,5
"2633","PA",2020-01-05,0,34,16,43,22,1,2,0,7,6,10,4
"2606","PA",2020-01-06,0,39,21,52,27,2,2,0,5,5,9,5
"2579","PA",2020-01-07,0,44,28,58,37,2,2,0,5,7,6,10
"2552","PA",2020-01-08,0,52,30,64,40,2,2,0,8,2,6,3
"2525","PA",2020-01-09,0,57,35,67,46,2,2,0,5,5,3,6
"2498","PA",2020-01-10,0,63,43,73,51,2,2,0,6,8,6,5
"2471","PA",2020-01-11,0,65,52,73,60,2,2,0,2,9,0,9
"2444","PA",2020-01-12,0,76,52,77,63,2,3,0,11,0,4,3
"2417","PA",2020-01-13,0,89,55,82,68,3,3,0,13,3,5,5
"2390","PA",2020-01-14,0,94,59,86,73,3,3,0,5,4,4,5
"2363","PA",2020-01-15,0,96,62,89,78,3,3,0,2,3,3,5
"2336","PA",2020-01-16,0,98,63,90,87,3,3,0,2,1,1,9
"2309","PA",2020-01-17,0,108,68,93,92,3,3,0,10,5,3,5
"2282","PA",2020-01-18,0,116,73,94,97,3,3,0,8,5,1,5
"2255","PA",2020-01-19,0,124,77,101,105,3,4,0,8,4,7,8
"2228","PA",2020-01-20,0,124,81,105,110,4,4,0,0,4,4,5
"2201","PA",2020-01-21,0,127,84,109,116,4,4,0,3,3,4,6
"2174","PA",2020-01-22,0,135,87,113,122,4,4,0,8,3,4,6
"2147","PA",2020-01-23,0,145,92,121,126,4,4,0,10,5,8,4
"2120","PA",2020-01-24,0,149,97,127,136,4,4,0,4,5,6,10
"2093","PA",2020-01-25,0,152,108,131,139,4,4,0,3,11,4,3
"2066","PA",2020-01-26,0,158,114,137,146,4,5,0,6,6,6,7
"2039","PA",2020-01-27,0,165,116,145,152,5,5,0,7,2,8,6
"2012","PA",2020-01-28,0,168,119,148,153,5,5,0,3,3,3,1
"1985","PA",2020-01-29,0,173,121,153,157,5,5,0,5,2,5,4
"1958","PA",2020-01-30,0,180,126,153,165,5,5,0,7,5,0,8
"1931","PA",2020-01-31,0,186,127,156,175,5,5,0,6,1,3,10
"1904","PA",2020-02-01,0,187,136,157,180,5,5,0,1,9,1,5
"1877","PA",2020-02-02,0,190,147,159,188,5,6,0,3,11,2,8
"1850","PA",2020-02-03,0,193,152,162,195,6,6,0,3,5,3,7
"1823","PA",2020-02-04,0,196,157,166,198,6,6,0,3,5,4,3
"1796","PA",2020-02-05,0,199,162,169,206,6,6,0,3,5,3,8
"1769","PA",2020-02-06,0,208,168,172,210,6,6,0,9,6,3,4
"1742","PA",2020-02-07,0,210,173,179,212,6,6,0,2,5,7,2
"1715","PA",2020-02-08,0,216,179,184,219,6,6,0,6,6,5,7
"1688","PA",2020-02-09,0,220,184,187,225,6,7,0,4,5,3,6
"1661","PA",2020-02-10,0,229,192,198,232,7,7,0,9,8,11,7
"1634","PA",2020-02-11,0,236,198,205,238,7,7,0,7,6,7,6
"1607","PA",2020-02-12,0,241,201,212,250,7,7,0,5,3,7,12
"1580","PA",2020-02-13,0,250,208,215,254,7,7,0,9,7,3,4
"1553","PA",2020-02-14,0,253,212,220,261,7,7,0,3,4,5,7
"1526","PA",2020-02-15,0,257,218,225,266,7,7,0,4,6,5,5
"1499","PA",2020-02-16,0,262,226,228,278,7,8,0,5,8,3,12
"1472","PA",2020-02-17,0,266,234,232,282,8,8,0,4,8,4,4
"1445","PA",2020-02-18,0,268,237,236,286,8,8,0,2,3,4,4
"1418","PA",2020-02-19,0,276,241,241,290,8,8,0,8,4,5,4
"1391","PA",2020-02-20,0,280,248,247,298,8,8,0,4,7,6,8
"1364","PA",2020-02-21,0,282,255,247,304,8,8,0,2,7,0,6
"1337","PA",2020-02-22,0,289,258,253,307,8,8,0,7,3,6,3
"1310","PA",2020-02-23,0,297,269,260,320,8,9,0,8,11,7,13
"1283","PA",2020-02-24,0,303,273,264,330,9,9,0,6,4,4,10
"1256","PA",2020-02-25,0,305,280,267,333,9,9,0,2,7,3,3
"1229","PA",2020-02-26,0,307,284,269,341,9,9,0,2,4,2,8
"1202","PA",2020-02-27,0,315,291,276,344,9,9,0,8,7,7,3
"1175","PA",2020-02-28,0,322,294,282,349,9,9,0,7,3,6,5
"1148","PA",2020-02-29,0,322,300,282,356,9,9,0,0,6,0,7
"1121","PA",2020-03-01,0,325,305,288,365,9,10,0,3,5,6,9
"1094","PA",2020-03-02,0,331,309,295,377,9,10,0,6,4,7,12
"1067","PA",2020-03-03,0,336,317,301,388,10,10,0,5,8,6,11
"1040","PA",2020-03-04,0,342,320,308,391,10,10,0,6,3,7,3
"1013","PA",2020-03-05,0,349,325,312,394,10,10,0,7,5,4,3
"986","PA",2020-03-06,0,355,331,318,399,10,10,0,6,6,6,5
"959","PA",2020-03-07,0,357,334,323,407,10,10,0,2,3,5,8
"932","PA",2020-03-08,0,365,339,332,414,10,11,0,8,5,9,7
"905","PA",2020-03-09,0,366,342,335,416,10,11,0,1,3,3,2
"878","PA",2020-03-10,0,371,351,339,425,11,11,0,5,9,4,9
"851","PA",2020-03-11,0,376,357,345,430,11,11,0,5,6,6,5
"824","PA",2020-03-12,0,380,366,353,437,11,11,0,4,9,8,7
"797","PA",2020-03-13,0,385,373,362,441,11,11,0,5,7,9,4
"770","PA",2020-03-14,0,395,379,371,447,11,11,0,10,6,9,6
"743","PA",2020-03-15,0,399,383,379,449,11,12,0,4,4,8,2
"716","PA",2020-03-16,0,408,390,384,454,11,12,0,9,7,5,5
"689","PA",2020-03-17,0,414,394,396,459,12,12,0,6,4,12,5
"662","PA",2020-03-18,0,422,398,407,467,12,12,0,8,4,11,8
"635","PA",2020-03-19,0,427,400,415,468,12,12,0,5,2,8,1
"608","PA",2020-03-20,0,435,400,429,472,12,12,0,8,0,14,4
"581","PA",2020-03-21,0,442,404,433,474,12,12,0,7,4,4,2
"554","PA",2020-03-22,0,446,409,437,478,12,13,0,4,5,4,4
"527","PA",2020-03-23,0,449,415,445,486,12,13,0,3,6,8,8
"500","PA",2020-03-24,0,457,420,449,488,13,13,0,8,5,4,2
"473","PA",2020-03-25,0,462,422,460,492,13,13,0,5,2,11,4
"446","PA",2020-03-26,0,468,426,467,495,13,13,0,6,4,7,3
"419","PA",2020-03-27,0,478,426,471,499,13,13,0,10,0,4,4
"392","PA",2020-03-28,0,483,429,477,503,13,13,0,5,3,6,4
"365","PA",2020-03-29,0,488,432,484,508,13,14,0,5,3,7,5
"338","PA",2020-03-30,0,490,433,490,510,13,14,0,2,1,6,2
"311","PA",2020-03-31,0,498,435,497,513,14,14,0,8,2,7,3
"284","PA",2020-04-01,0,501,436,505,516,14,14,0,3,1,8,3
"257","PA",2020-04-02,0,507,437,511,520,14,14,0,6,1,6,4
"230","PA",2020-04-03,1,514,438,517,523,14,14,1,7,1,6,3
"203","PA",2020-04-04,1,517,443,520,524,14,14,0,3,5,3,1
"176","PA",2020-04-05,1,523,443,525,526,14,15,0,6,0,5,2
"149","PA",2020-04-06,1,531,445,532,528,14,15,0,8,2,7,2
"122","PA",2020-04-07,1,536,446,536,528,15,15,0,5,1,4,0
"95","PA",2020-04-08,1,543,446,541,529,15,15,0,7,0,5,1
"68","PA",2020-04-09,1,547,446,545,529,15,15,0,4,0,4,0
"41","PA",2020-04-10,1,550,446,551,530,15,15,0,3,0,6,1
"14","PA",2020-04-11,1,555,446,560,530,15,15,0,5,0,9,0
"2742","PB",2020-01-01,0,9,0,10,0,1,1,0,9,0,10,0
"2715","PB",2020-01-02,0,15,12,20,14,1,1,0,6,12,10,14
"2688","PB",2020-01-03,0,26,25,27,26,1,1,0,11,13,7,12
"2661","PB",2020-01-04,0,37,41,42,37,1,1,0,11,16,15,11
"2634","PB",2020-01-05,0,47,57,55,45,1,2,0,10,16,13,8
"2607","PB",2020-01-06,0,56,69,61,55,2,2,0,9,12,6,10
"2580","PB",2020-01-07,0,64,78,71,63,2,2,0,8,9,10,8
"2553","PB",2020-01-08,0,75,86,79,78,2,2,0,11,8,8,15
"2526","PB",2020-01-09,0,86,98,89,87,2,2,0,11,12,10,9
"2499","PB",2020-01-10,0,97,112,95,103,2,2,0,11,14,6,16
"2472","PB",2020-01-11,0,110,127,101,110,2,2,0,13,15,6,7
"2445","PB",2020-01-12,0,120,139,112,117,2,3,0,10,12,11,7
"2418","PB",2020-01-13,0,138,149,124,127,3,3,0,18,10,12,10
"2391","PB",2020-01-14,0,151,156,139,133,3,3,0,13,7,15,6
